Division,Placement,Skipper,Team,Total Score
A,1,Eliza Richartz '13,Stanford University,10
A,2,Cody Shevitz '12,University of California at Berkeley,14
A,3,Oscar Jasklowski '11,University of California at Los Angeles,16
A,4,Harrison Hatton '13,Stanford University,19
A,5,Michael Lazzaro '12,University of California at Davis,23
A,6,Andrew Morton '11,University of California at Los Angeles,30
A,7,none,University of California at Davis,45
A,8,Andrew Segal '12,University of California at Los Angeles,46
A,9,Janet Rumsey '13,California State University Monterey Bay,46
A,10,Jessica Schember '12,California Maritime Academy,48
A,11,Nevin Garcia '12,California Maritime Academy,51
A,12,Trevor Fournier '11 *,California State University Monterey Bay,51
A,13,Kenton Stutz '11,University of California at Berkeley,66
A,14,Elizabeth Felando '13,University of California at Berkeley,71
A,15,Anthony Crans '11,University of California at Davis,73
A,16,Eric Arico '11,University of California at Davis,78
A,17,Leo Daube '13,University of California at Los Angeles,78
