Division,Placement,Skipper,Team,Total Score
A,1,Krysta Rohde '11,U. S. Coast Guard Academy,31
A,2,Stephen Hansel '11,University of Rhode Island,38
A,3,Genoa Warner '12,Yale University,48
A,4,Joseph Kelleher '12,University of Vermont,56
A,5,Nikolas Osvalds '11,Brown University,61
A,6,Eric Schwarm '13,Roger Williams University,67
A,7,Sean Badger '10 *,University of New Hampshire,75
A,8,Matthew Schon '11,Salve Regina University,80
A,9,Meghan Pesch '11,Tufts University,83
A,10,Angus Page '12,Wesleyan University,98
A,11,Bryant Dunn '13,Northeastern University,112
A,12,John Giuliano '11,University of Connecticut,124
A,13,Chris Grabe '10 *,U. S. Coast Guard Academy,128
A,14,none,Providence College,165
