Division,Placement,Skipper,Team,Total Score
A,1,Cy Thompson '11,Roger Williams University,112
A,2,Tyler Sinks '11,Boston College,136
A,3,Michael Menninger '11,St. Mary's College of Maryland,172
A,4,Solomon Tarlin '17,Boston University,173
A,5,Robert Vann '11,U. S. Naval Academy,174
A,6,Jeff Knowles '10 *,Brown University,174
A,7,Marco Teixidor '10 *,Georgetown University,182
A,8,Mitchell Hall '10 *,University of South Florida,189
A,9,Alan Palmer '11,Harvard University,189
A,10,Jackson Benvenutti '11,College of Charleston,190
A,11,Cole Hatton '11,Stanford University,204
A,12,Shawn Murray '12,SUNY Maritime College,220
A,13,Halsey Richartz '11,University of Pennsylvania,231
A,14,Tomas Hornos '10 *,Tufts University,234
A,15,Joseph Blouin '10 *,Washington College,235
A,16,Nicholas Voss '12,University of Miami,237
A,17,Samuel Blouin '12,Hobart and William Smith Colleges,252
A,18,John Wright '10 *,University of Florida,279
A,19,Eric Horrocks '11,U. S. Merchant Marine Academy,286
A,20,Alexander Sachs '12,Fordham University,333
