Division,Placement,Skipper,Team,Total Score
B,1,Emily Dellenbaugh '12,Brown University,81
B,2,Jennifer Proctor '11,U. S. Coast Guard Academy,91
B,3,Elizabeth Whipple '12,Connecticut College,99
B,4,Elizabeth Powers '10 *,Harvard University,105
B,5,Genoa Warner '12,Yale University,117
B,6,Margaret Tautz '12,Tufts University,130
B,7,Katii Gullick '12,Massachusetts Institute of Technology,167
B,8,Katherine McNeil '12,Bowdoin College,189
B,9,Bethany Leonard '11,University of Rhode Island,197
B,10,Chloe McDonald '13,Boston University,214
B,11,Ann Sager '13 *,University of New Hampshire,237
B,12,Amanda Donohue '13,University of Vermont,246
