Division,Placement,Skipper,Team,Total Score
A,1,Sydney Bolger '12,Georgetown University,41
A,2,Cara Vavolotis '10 *,Eckerd College,41
A,3,Sarah Lihan '10 *,Yale University,51
A,4,Stephanie Roble '11,Old Dominion University,57
A,5,Amy Hawkins '12,University of Rhode Island,59
A,6,Allison Blecher '10 *,College of Charleston,60
A,7,Rachael Silverstein '11,University of South Florida,68
A,8,Elizabeth Barry '11,Brown University,70
A,9,Catherine Swanson '11,Tufts University,72
A,10,Emily Maxwell '11,Boston College,74
A,11,Emily Lambert '12,Harvard University,83
A,12,Caroline Patten '11,Hobart and William Smith Colleges,83
A,13,Christina Pryne '10 *,U. S. Naval Academy,87
A,14,Megan Magill '11,St. Mary's College of Maryland,89
A,15,Amanda Johnson '11,University of Pennsylvania,92
A,16,Maggie Shea '11,Connecticut College,100
A,17,Rebecca Dellenbaugh '10 *,Dartmouth College,107
A,18,Ryann Hall '11,Fordham University,134
