Division,Placement,Skipper,Team,Total Score
A,1,Michael Menninger '11,St. Mary's College of Maryland,90
A,2,Tyler Sinks '11,Boston College,91
A,3,Cy Thompson '11,Roger Williams University,108
A,4,Charlie Buckingham '11,Georgetown University,125
A,5,Fred Strammer '11,Brown University,144
A,6,Robert Vann '11,U. S. Naval Academy,170
A,7,Jackson Benvenutti '11,College of Charleston,181
A,8,Stephanie Roble '11,Old Dominion University,185
A,9,David Thompson '11,Hobart and William Smith Colleges,197
A,10,Halsey Richartz '11,University of Pennsylvania,217
A,11,Nicholas Voss '12,University of Miami,225
A,12,Gary Herring '12,U. S. Merchant Marine Academy,230
A,13,Will Stocke '13,University of South Florida,234
A,14,Johnny Norfleet '13,University of Vermont,243
A,15,Nicolas Russo-Larsson '12,Tufts University,245
A,16,Andrew Sommer '13,Massachusetts Institute of Technology,248
A,17,Shawn Murray '12,SUNY Maritime College,272
A,18,Michael Whitford '12,Washington College,291
A,19,Jasmine Baloch '13,Texas A&M University at Galveston,310
A,20,Graham Hutchings '14,Queen's University,385
