Division,Placement,Skipper,Team,Total Score
B,1,Scott Furnary '11,Georgetown University,39
B,2,Taylor Canfield '11,Boston College,45
B,3,Nicholas Voss '12,University of Miami,49
B,4,Alec Anderson '13,Roger Williams University,51
B,5,Colin Smith '13,Brown University,54
B,6,Clark Hayes '11,U. S. Naval Academy,55
B,7,John Stokes '11,Harvard University,57
B,8,Christopher Segerblom '14,Yale University,65
B,9,Austen Anderson '12,Hobart and William Smith Colleges,67
B,10,Joshua Greenslade '14,St. Mary's College of Maryland,72
B,11,Mac Mace '13,College of Charleston,75
B,12,Johnny Norfleet '13,University of Vermont,88
B,13,Kevin Martland '14,Connecticut College,94
B,14,David Alfonso '14,Massachusetts Institute of Technology,98
B,15,Shawn Murray '12,SUNY Maritime College,105
B,16,Nick Aswad '11,U. S. Merchant Marine Academy,112
B,17,William Heausler '13,University of Florida,115
B,18,Brady Stagg '14,Old Dominion University,127
