Division,Placement,Skipper,Team,Total Score
B,1,Taylor Canfield '11,Boston College,85
B,2,Alec Anderson '13,Roger Williams University,111
B,3,Colin Smith '13,Brown University,111
B,4,John Stokes '11,Harvard University,120
B,5,William Haeger '14,Tufts University,121
B,6,Kevin Martland '14,Connecticut College,144
B,7,Cam Cullman '13,Yale University,146
B,8,Andrew Sommer '13,Massachusetts Institute of Technology,151
B,9,Johnny Norfleet '13,University of Vermont,153
B,10,Matthew Carmody '11,University of Rhode Island,169
B,11,Ben Greenfield '11,Boston University,184
B,12,Edward Glackin '11,Dartmouth College,189
B,13,Jonathan Duffett '11,U. S. Coast Guard Academy,196
B,14,Mike Bloomstine '13,Providence College,222
B,15,D.J. Hatch '11,Bowdoin College,227
B,16,Eric Decesar '11,Salve Regina University,231
B,17,Maarten Eenkema Van Dijk '14,Northeastern University,236
B,18,Michael Reney '13,Massachusetts Maritime Academy,272
