Division,Placement,Skipper,Team,Total Score
A,1,Cy Thompson '11,Roger Williams University,53
A,2,Fred Strammer '11,Brown University,54
A,3,Joseph Morris '12,Yale University,68
A,4,Alan Palmer '11,Harvard University,77
A,5,Massimo Soriano '12,Tufts University,100
A,6,Ben Greenfield '11,Boston University,102
A,7,Sam Williams '12,Dartmouth College,108
A,8,Samuel Ingham '11,U. S. Coast Guard Academy,108
A,9,Joseph Kutschenreuter '12,University of Wisconsin,119
A,10,Michael Whitford '12,Washington College,120
A,11,Andrew Sommer '13,Massachusetts Institute of Technology,130
A,12,Nick Aswad '11,U. S. Merchant Marine Academy,139
A,13,Peter Pellegrini '12,Salve Regina University,141
A,14,Matthew Carmody '11,University of Rhode Island,146
A,15,Harry Scott '13,SUNY Maritime College,157
A,16,Quentin Chafee '11,University of Vermont,159
A,17,Jeff Hahl '12,Eckerd College,169
A,18,Michael Russom '13,University of Pennsylvania,189
A,19,Wells Bacon '11,Connecticut College,190
A,20,Jack Porter '11,University of California at Irvine,192
