Division,Placement,Skipper,Team,Total Score
B,1,Timothy Zacher '13,Hobart and William Smith Colleges,11
B,2,Daniel Eichler '13,Georgetown University,21
B,3,Jonathan Goldsmith '11,Cornell University,36
B,4,Julia Paxton '14,SUNY Maritime College,36
B,5,Heather Richardson '13,Queen's University,43
B,6,Scott Lubliner '13,SUNY Maritime College,45
B,7,William McIvor '12,Hamilton College,46
B,8,Troy Zangle '13,Webb Institute,55
B,9,Irene Jacqz '13,Columbia University,55
B,10,Connor Timmins '14,U. S. Naval Academy,56
B,11,Mia Cooper '14,Fordham University,60
B,12,Claire DesBrisay '13,University of Ottawa,63
B,13,Alex Wood '13,U. S. Merchant Marine Academy,72
B,14,Chris Modelewski '11,University of Maryland,82
B,15,Ian Hunt '13,Rochester Institute of Technology,84
B,16,Peter McCauley '11,Stevens Institute of Technology,86
B,17,Kevin Petrikas '13,Rensselaer Polytechnic Institute,87
B,18,none,Colgate University,114
