Division,Placement,Skipper,Team,Total Score
C,1,Victor Diaz De Leon '14,St. Mary's College of Maryland,26
C,2,Samuel Stokes '12,College of Charleston,28
C,3,Christopher Segerblom '14,Yale University,43
C,4,Matt Johnson '12,Boston University,46
C,5,Matthew Wefer '14,Dartmouth College,47
C,6,Olin Davis '14,University of Vermont,53
C,7,Jonathan Lutz '13,Boston College,55
C,8,Nikolas Osvalds '11,Brown University,60
C,9,Catherine Swanson '11,Tufts University,62
C,10,Robert Lippincott '14,Salve Regina University,67
C,11,Taylor Vann '13,U. S. Naval Academy,74
C,12,Max Rollins '12,Connecticut College,74
C,13,Lauren Burke '12,Georgetown University,79
C,14,Ryan Hughes '13,University of Rhode Island,90
C,15,Hanna Vincent '14,Massachusetts Institute of Technology,92
C,16,Ryan Byrne '13,Harvard University,97
C,17,Hidde Van Der Molen '14,Eckerd College,102
C,18,Andrew Tamblyn '13,Roger Williams University,103
