Division,Placement,Skipper,Team,Total Score
B,1,Joseph Turchiano '11,Fordham University,54
B,2,Patrick Kana '12,Hobart and William Smith Colleges,57
B,3,Michael Russom '13,University of Pennsylvania,59
B,4,Daniel Liberty '12,U. S. Merchant Marine Academy,61
B,5,Ian Liberty '14,St. Mary's College of Maryland,66
B,6,Lukas Edegran '13,U. S. Naval Academy,67
B,7,Mildred Conroy '12,Washington College,89
B,8,Blair Davis '10,Cornell University,125
B,9,Arthur Bailey IV '14,U. S. Merchant Marine Academy,129
B,10,Julia Paxton '14,SUNY Maritime College,130
B,11,Kathleen Hilton '12,George Washington University,146
B,12,Jason Sinclair '13,Drexel University,166
B,13,Irene Jacqz '13,Columbia University,172
B,14,Paul Luisi '11,Monmouth University,192
B,15,Elizabeth Smith '14,Princeton University,207
B,16,Sarah Celone '13,Villanova University,207
B,17,Tim Gorzelnik '14,Rutgers University,226
