Division,Placement,Skipper,Team,Total Score
B,1,Jason Carminati '12,U. S. Naval Academy,20
B,2,Louis Padnos '14,Hobart and William Smith Colleges,22
B,3,Vincent Andrews '11,Cornell University,32
B,4,David Coplon '12,Columbia University,52
B,5,Arthur Bailey IV '14,U. S. Merchant Marine Academy,57
B,6,Scott Lubliner '13,SUNY Maritime College,58
B,7,Nathan Fulcher '13,Rochester Institute of Technology,79
B,8,Nicholas Rinaldi '14,Ocean County College,82
B,9,Ira Carson '12,Queen's University,85
B,10,Tucker Willsie '11,Princeton University,99
B,11,"William Buchanan, III '12",University of Rochester,103
B,12,Dylan Richardson '11,Rutgers University,133
B,13,Keith MacArtney '13,Hamilton College,134
B,14,Stan Benarick '12,U. S. Military Academy,135
B,15,Chloe Smith '11,Colgate University,136
B,16,Peter McCauley '11,Stevens Institute of Technology,139
B,17,Thomas Hutchison '11,Penn State University,164
