Division,Placement,Skipper,Team,Total Score
A,1,Alex Cook '13,Boston College,49
A,2,David Liebenberg '14,Tufts University,76
A,3,T. Max Bulger '13,Tufts University,121
A,4,Lyle Fielding '12,University of Rhode Island,130
A,5,Ian Donahue '12,Boston College,142
A,6,Christopher Jensen '14,Salve Regina University,151
A,7,Ian Hollerbach '14,Roger Williams University,152
A,8,Matthew Stroebel '12,U. S. Coast Guard Academy,154
A,9,Colby Vavolotis '13,University of Vermont,155
A,10,Andrew Mcisaac '10,University of Vermont,165
A,11,Chanel Miller '14,University of Rhode Island,186
A,12,Emmett Weeks '14,Brown University,186
A,13,Phoebe Sprague '11,Bowdoin College,194
A,14,Matthew Paige '13,Roger Williams University,206
A,15,Sarah Fiske '13,Bowdoin College,234
A,16,Bradley Milliken '14,U. S. Coast Guard Academy,249
A,17,Max Straus '11,Brown University,250
A,18,Stephen Byrne '14,Salve Regina University,278
