Division,Placement,Skipper,Team,Total Score
A,1,Charlie Buckingham '11,Georgetown University,81
A,2,Philip Alley '12,Cornell University,107
A,3,Samuel Blouin '12,Hobart and William Smith Colleges,118
A,4,Chris Barnard '13,Georgetown University,125
A,5,Timothy Zacher '13,Hobart and William Smith Colleges,138
A,6,Sam Padnos '11,Hobart and William Smith Colleges,139
A,7,Max Lopez '14,U. S. Naval Academy,141
A,8,Robert Vann '11,U. S. Naval Academy,144
A,9,Michael Schalka '13,Georgetown University,152
A,10,John Wallace '14,St. Mary's College of Maryland,156
A,11,Collin Leon '13,Old Dominion University,158
A,12,Gavin Rudolph '12,Old Dominion University,201
A,13,Randall Hartranft '12,SUNY Maritime College,214
A,14,Alejandro Ravelo '11,U. S. Naval Academy,228
A,15,Matthew Schoene '15,SUNY Maritime College,228
A,16,Joseph Mignon '14,Hobart and William Smith Colleges,230
A,17,Ted Green '13,SUNY Maritime College,246
A,18,Evan Siepert '13,U. S. Merchant Marine Academy,275
