Division,Placement,Skipper,Team,Total Score
B,1,none,College of Charleston,13
B,2,none,University of Miami,15
B,3,none,University of Florida,35
B,4,none,University of Tennessee,38
B,5,none,University of South Florida,47
B,6,none,Clemson University,50
B,7,none,University of North Carolina at Wilmington,56
B,8,none,Eckerd College,58
B,9,none,Rollins College,75
B,10,none,Georgia Institute of Technology,82
B,11,none,University of North Carolina,83
B,12,none,Florida Institute of Technology,86
B,13,none,Duke University,94
B,14,none,Jacksonville University,95
B,15,none,Emory University,102
B,16,none,Florida Gulf Coast University,106
B,17,none,University of Georgia,122
B,18,none,North Carolina State University,130
B,19,none,Auburn University,133
B,20,none,Florida Atlantic University,146
