Division,Placement,Skipper,Team,Total Score
B,1,Colin Smith '13,Brown University,58
B,2,Sean Bouchard '12,Roger Williams University,62
B,3,Cam Cullman '13,Yale University,68
B,4,Johnny Norfleet '13,University of Vermont,82
B,5,Daniel Liberty '12,U. S. Merchant Marine Academy,92
B,6,Leif Evensen '11,University of Wisconsin,99
B,7,John Stokes '11,Harvard University,108
B,8,Ted Green '13,SUNY Maritime College,115
B,9,Ryan Hughes '13,University of Rhode Island,115
B,10,Nicolas Russo-Larsson '12,Tufts University,127
B,11,Edward Glackin '11,Dartmouth College,127
B,12,Mildred Conroy '12,Washington College,134
B,13,Eamon Glackin '12,Massachusetts Institute of Technology,135
B,14,Jonathan Duffett '11,U. S. Coast Guard Academy,151
B,15,Max Rollins '12,Connecticut College,154
B,16,Matt Johnson '12,Boston University,159
B,17,Kyle Carney '13,Salve Regina University,176
B,18,Amy Baxter '13,Eckerd College,179
B,19,Christina Johns '13,University of Pennsylvania,185
B,20,none,University of California at Irvine,199
