Division,Placement,Skipper,Team,Total Score
B,1,Michael Marshall '11,Connecticut College,35
B,2,Tripp Cashel '11,Boston University,77
B,3,Kelsey Wheeler '14,Dartmouth College,82
B,4,Rian Bareuther '13,U. S. Coast Guard Academy,92
B,5,Steven Pelissier '14,University of Vermont,93
B,6,Ryan White '11,Northeastern University,103
B,7,Ryan Mullins '13,Boston College,106
B,8,D.J. Hatch '11,Bowdoin College,107
B,9,none,Tufts University,119
B,10,Matthew Schon '11,Salve Regina University,120
B,11,Andy Camarda '?? *,University of Rhode Island,132
B,12,David Pierce '12,Bates College,161
B,13,Brian Pracon '11,University of Connecticut,172
B,14,Ted Netland '14,Middlebury College,201
B,15,Andrew McHenry '13,Maine Maritime Academy,202
